2018.09.05 02:01:00,1.15945,1.15935
2018.09.05 02:02:00,1.15954,1.15954
2018.09.05 02:03:00,1.15976,1.15973
2018.09.05 02:04:00,1.15973,1.15959
2018.09.05 02:05:00,1.1598,1.15975
2018.09.05 02:06:00,1.16,1.16
2018.09.05 02:07:00,1.16005,1.16
2018.09.05 02:08:00,1.16,1.15988
2018.09.05 02:09:00,1.15989,1.15976
2018.09.05 02:10:00,1.15993,1.15993
2018.09.05 02:11:00,1.15992,1.15991
2018.09.05 02:12:00,1.15998,1.15995
2018.09.05 02:13:00,1.16001,1.15996
2018.09.05 02:14:00,1.15999,1.15994
2018.09.05 02:15:00,1.15994,1.15991
2018.09.05 02:16:00,1.16002,1.15998
2018.09.05 02:17:00,1.16035,1.16025
2018.09.05 02:18:00,1.16034,1.16034
2018.09.05 02:19:00,1.16042,1.16016
2018.09.05 02:20:00,1.16026,1.16015
2018.09.05 02:21:00,1.16018,1.1601
2018.09.05 02:22:00,1.16021,1.16013
2018.09.05 02:23:00,1.16018,1.16011
2018.09.05 02:24:00,1.16024,1.16024
2018.09.05 02:25:00,1.16055,1.16043
2018.09.05 02:26:00,1.16048,1.16033
2018.09.05 02:27:00,1.16039,1.1603
2018.09.05 02:28:00,1.16038,1.16037
2018.09.05 02:29:00,1.16039,1.16039
2018.09.05 02:30:00,1.16039,1.16035
2018.09.05 02:31:00,1.16042,1.16041
2018.09.05 02:32:00,1.16066,1.16057
2018.09.05 02:33:00,1.16062,1.1606
2018.09.05 02:34:00,1.16064,1.16055
2018.09.05 02:35:00,1.16063,1.16063
2018.09.05 02:36:00,1.16062,1.16061
2018.09.05 02:37:00,1.16062,1.16059
2018.09.05 02:38:00,1.16061,1.16061
2018.09.05 02:39:00,1.16061,1.1606
2018.09.05 02:40:00,1.16069,1.16066
2018.09.05 02:41:00,1.16071,1.16057
2018.09.05 02:42:00,1.16058,1.16049
2018.09.05 02:43:00,1.1605,1.16049
2018.09.05 02:44:00,1.16055,1.16049
2018.09.05 02:45:00,1.16053,1.1605
2018.09.05 02:46:00,1.1605,1.16046
2018.09.05 02:47:00,1.16051,1.1605
2018.09.05 02:48:00,1.1605,1.16049
2018.09.05 02:49:00,1.1605,1.16049
2018.09.05 02:50:00,1.16051,1.16051
2018.09.05 02:51:00,1.16081,1.16068
2018.09.05 02:52:00,1.16066,1.16065
2018.09.05 02:53:00,1.16065,1.1605
2018.09.05 02:54:00,1.16054,1.1605
2018.09.05 02:55:00,1.16061,1.16053
2018.09.05 02:56:00,1.16056,1.1605
2018.09.05 02:57:00,1.16053,1.16052
2018.09.05 02:58:00,1.16053,1.16051
2018.09.05 02:59:00,1.16053,1.16046
2018.09.05 03:00:00,1.16046,1.16034
2018.09.05 03:01:00,1.16061,1.16035
2018.09.05 03:02:00,1.16035,1.16025
2018.09.05 03:03:00,1.16037,1.16029
2018.09.05 03:04:00,1.1603,1.1602
2018.09.05 03:05:00,1.16022,1.1602
2018.09.05 03:06:00,1.1603,1.16016
2018.09.05 03:07:00,1.16016,1.16008
2018.09.05 03:08:00,1.16014,1.16008
2018.09.05 03:09:00,1.16011,1.16
2018.09.05 03:10:00,1.16006,1.15994
2018.09.05 03:11:00,1.15995,1.15988
2018.09.05 03:12:00,1.16001,1.15994
2018.09.05 03:13:00,1.15994,1.15991
2018.09.05 03:14:00,1.15991,1.15989
2018.09.05 03:15:00,1.15994,1.15983
2018.09.05 03:16:00,1.15987,1.15967
2018.09.05 03:17:00,1.15989,1.15986
2018.09.05 03:18:00,1.1599,1.1599
2018.09.05 03:19:00,1.1599,1.15984
2018.09.05 03:20:00,1.15984,1.1598
2018.09.05 03:21:00,1.15989,1.15977
2018.09.05 03:22:00,1.1598,1.15974
2018.09.05 03:23:00,1.15978,1.15978
2018.09.05 03:24:00,1.1598,1.15974
2018.09.05 03:25:00,1.15983,1.15979
2018.09.05 03:26:00,1.15987,1.15978
2018.09.05 03:27:00,1.15995,1.15985
2018.09.05 03:28:00,1.15986,1.15979
2018.09.05 03:29:00,1.1598,1.15965
2018.09.05 03:30:00,1.15973,1.15964
2018.09.05 03:31:00,1.1597,1.15964
2018.09.05 03:32:00,1.1597,1.15968
2018.09.05 03:33:00,1.15969,1.15968
2018.09.05 03:34:00,1.15968,1.1596
2018.09.05 03:35:00,1.15973,1.15966
2018.09.05 03:36:00,1.15972,1.15969
2018.09.05 03:37:00,1.15971,1.15968
2018.09.05 03:38:00,1.15969,1.15966
2018.09.05 03:39:00,1.1597,1.15963
2018.09.05 03:40:00,1.15964,1.15955
2018.09.05 03:41:00,1.15962,1.15961
2018.09.05 03:42:00,1.15966,1.15965
2018.09.05 03:43:00,1.15966,1.15966
2018.09.05 03:44:00,1.15968,1.15965
2018.09.05 03:45:00,1.15975,1.15975
2018.09.05 03:46:00,1.15975,1.15974
